date,geography_code,c2021_acctype_6_name,c2021_depch_3_name,c2021_bedrooms_5_name,obs_value
2021,E09000020,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,20
2021,E09000020,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,61
2021,E09000020,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,269
2021,E09000020,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,3
2021,E09000020,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,32
2021,E09000020,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,139
2021,E09000020,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,545
2021,E09000020,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,0
2021,E09000020,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,30
2021,E09000020,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,123
2021,E09000020,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,604
2021,E09000020,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,2
2021,E09000020,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,105
2021,E09000020,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,743
2021,E09000020,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,1797
2021,E09000020,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,19
2021,E09000020,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,71
2021,E09000020,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,561
2021,E09000020,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,1949
2021,E09000020,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,786
2021,E09000020,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,3906
2021,E09000020,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,2989
2021,E09000020,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,1179
2021,E09000020,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,286
2021,E09000020,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,2914
2021,E09000020,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,2918
2021,E09000020,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,1348
2021,E09000020,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,0
2021,E09000020,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,4
2021,E09000020,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,10
2021,E09000020,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,2
2021,E09000020,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,1
2021,E09000020,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,1
2021,E09000020,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,6
2021,E09000020,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,5
2021,E09000021,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,49
2021,E09000021,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,1240
2021,E09000021,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,6194
2021,E09000021,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,6321
2021,E09000021,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,26
2021,E09000021,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,709
2021,E09000021,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,5425
2021,E09000021,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,7569
2021,E09000021,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,4
2021,E09000021,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,111
2021,E09000021,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,690
2021,E09000021,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,1653
2021,E09000021,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,1
2021,E09000021,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,71
2021,E09000021,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,629
2021,E09000021,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,2306
2021,E09000021,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,20
2021,E09000021,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,497
2021,E09000021,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,3338
2021,E09000021,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,3538
2021,E09000021,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,16
2021,E09000021,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,301
2021,E09000021,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,2954
2021,E09000021,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,4077
2021,E09000021,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,25
2021,E09000021,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,632
2021,E09000021,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,2166
2021,E09000021,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,1130
2021,E09000021,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,9
2021,E09000021,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,337
2021,E09000021,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,1842
2021,E09000021,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,1186
2021,E09000021,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,681
2021,E09000021,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,4556
2021,E09000021,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,904
2021,E09000021,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,106
2021,E09000021,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,136
2021,E09000021,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,2370
2021,E09000021,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,1003
2021,E09000021,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,133
2021,E09000021,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,4
2021,E09000021,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,11
2021,E09000021,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,5
2021,E09000021,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,0
2021,E09000021,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,1
2021,E09000021,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,7
2021,E09000021,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,0
2021,E09000021,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,0
2021,E09000022,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,57
2021,E09000022,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,689
2021,E09000022,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,3453
2021,E09000022,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,6516
2021,E09000022,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,34
2021,E09000022,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,577
2021,E09000022,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,3225
2021,E09000022,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,6027
2021,E09000022,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,19
2021,E09000022,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,73
2021,E09000022,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,275
2021,E09000022,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,577
2021,E09000022,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,13
2021,E09000022,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,81
2021,E09000022,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,328
2021,E09000022,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,697
2021,E09000022,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,21
2021,E09000022,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,197
2021,E09000022,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,1052
2021,E09000022,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,2250
2021,E09000022,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,12
2021,E09000022,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,199
2021,E09000022,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,1053
2021,E09000022,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,2365
2021,E09000022,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,17
2021,E09000022,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,419
2021,E09000022,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,2126
2021,E09000022,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,3689
2021,E09000022,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,9
2021,E09000022,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,297
2021,E09000022,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,1844
2021,E09000022,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,2965
2021,E09000022,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,3183
2021,E09000022,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,10447
2021,E09000022,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,4796
2021,E09000022,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,1001
2021,E09000022,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,878
2021,E09000022,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,8088
2021,E09000022,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,5846
2021,E09000022,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,1290
2021,E09000022,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,29
2021,E09000022,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,13
2021,E09000022,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,3
2021,E09000022,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,0
2021,E09000022,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,6
2021,E09000022,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,5
2021,E09000022,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,6
2021,E09000022,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,0
2021,E09000023,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,93
2021,E09000023,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,2601
2021,E09000023,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,9048
2021,E09000023,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,6953
2021,E09000023,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,84
2021,E09000023,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,1964
2021,E09000023,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,8153
2021,E09000023,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,6219
2021,E09000023,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,25
2021,E09000023,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,259
2021,E09000023,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,727
2021,E09000023,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,623
2021,E09000023,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,35
2021,E09000023,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,190
2021,E09000023,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,726
2021,E09000023,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,638
2021,E09000023,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,28
2021,E09000023,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,645
2021,E09000023,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,2650
2021,E09000023,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,2522
2021,E09000023,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,21
2021,E09000023,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,517
2021,E09000023,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,2947
2021,E09000023,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,2518
2021,E09000023,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,40
2021,E09000023,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,1697
2021,E09000023,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,5671
2021,E09000023,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,3808
2021,E09000023,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,28
2021,E09000023,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,1257
2021,E09000023,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,4480
2021,E09000023,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,3063
2021,E09000023,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,2916
2021,E09000023,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,11928
2021,E09000023,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,3195
2021,E09000023,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,487
2021,E09000023,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,707
2021,E09000023,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,7455
2021,E09000023,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,3713
2021,E09000023,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,708
2021,E09000023,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,35
2021,E09000023,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,30
2021,E09000023,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,7
2021,E09000023,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,3
2021,E09000023,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,8
2021,E09000023,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,8
2021,E09000023,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,4
2021,E09000023,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,0
2021,E09000024,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,105
2021,E09000024,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,1856
2021,E09000024,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,8020
2021,E09000024,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,7955
2021,E09000024,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,44
2021,E09000024,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,1269
2021,E09000024,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,7090
2021,E09000024,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,7906
2021,E09000024,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,19
2021,E09000024,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,194
2021,E09000024,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,574
2021,E09000024,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,967
2021,E09000024,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,9
2021,E09000024,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,111
2021,E09000024,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,547
2021,E09000024,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,1339
2021,E09000024,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,45
2021,E09000024,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,485
2021,E09000024,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,2333
2021,E09000024,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,2624
2021,E09000024,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,17
2021,E09000024,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,346
2021,E09000024,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,2474
2021,E09000024,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,3026
2021,E09000024,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,41
2021,E09000024,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,1177
2021,E09000024,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,5113
2021,E09000024,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,4364
2021,E09000024,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,18
2021,E09000024,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,812
2021,E09000024,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,4069
2021,E09000024,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,3541
2021,E09000024,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,1763
2021,E09000024,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,5388
2021,E09000024,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,1504
2021,E09000024,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,211
2021,E09000024,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,428
2021,E09000024,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,3048
2021,E09000024,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,1529
2021,E09000024,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,206
2021,E09000024,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,3
2021,E09000024,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,16
2021,E09000024,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,9
2021,E09000024,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,0
2021,E09000024,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,0
2021,E09000024,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,7
2021,E09000024,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,7
2021,E09000024,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,1
2021,E09000025,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,315
2021,E09000025,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,4205
2021,E09000025,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,11594
2021,E09000025,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,8781
2021,E09000025,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,130
2021,E09000025,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,3307
2021,E09000025,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,12542
2021,E09000025,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,8218
2021,E09000025,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,87
2021,E09000025,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,729
2021,E09000025,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,1651
2021,E09000025,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,1093
2021,E09000025,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,32
2021,E09000025,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,529
2021,E09000025,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,1610
2021,E09000025,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,947
2021,E09000025,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,105
2021,E09000025,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,1017
2021,E09000025,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,2637
2021,E09000025,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,2186
2021,E09000025,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,49
2021,E09000025,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,852
2021,E09000025,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,3088
2021,E09000025,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,2050
2021,E09000025,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,123
2021,E09000025,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,2459
2021,E09000025,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,7306
2021,E09000025,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,5502
2021,E09000025,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,49
2021,E09000025,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,1926
2021,E09000025,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,7844
2021,E09000025,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,5221
2021,E09000025,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,4689
2021,E09000025,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,12250
2021,E09000025,"Flat, maisonette or apartment",Aged 0 to 9 years,3 bedrooms,4751
2021,E09000025,"Flat, maisonette or apartment",Aged 0 to 9 years,4 or more bedrooms,519
2021,E09000025,"Flat, maisonette or apartment",Aged 10 to 18 years,1 bedroom,1122
2021,E09000025,"Flat, maisonette or apartment",Aged 10 to 18 years,2 bedrooms,7882
2021,E09000025,"Flat, maisonette or apartment",Aged 10 to 18 years,3 bedrooms,5259
2021,E09000025,"Flat, maisonette or apartment",Aged 10 to 18 years,4 or more bedrooms,642
2021,E09000025,A caravan or other mobile or temporary structure,Aged 0 to 9 years,1 bedroom,24
2021,E09000025,A caravan or other mobile or temporary structure,Aged 0 to 9 years,2 bedrooms,29
2021,E09000025,A caravan or other mobile or temporary structure,Aged 0 to 9 years,3 bedrooms,13
2021,E09000025,A caravan or other mobile or temporary structure,Aged 0 to 9 years,4 or more bedrooms,4
2021,E09000025,A caravan or other mobile or temporary structure,Aged 10 to 18 years,1 bedroom,6
2021,E09000025,A caravan or other mobile or temporary structure,Aged 10 to 18 years,2 bedrooms,3
2021,E09000025,A caravan or other mobile or temporary structure,Aged 10 to 18 years,3 bedrooms,13
2021,E09000025,A caravan or other mobile or temporary structure,Aged 10 to 18 years,4 or more bedrooms,4
2021,E09000026,Whole house or bungalow,Aged 0 to 9 years,1 bedroom,237
2021,E09000026,Whole house or bungalow,Aged 0 to 9 years,2 bedrooms,2478
2021,E09000026,Whole house or bungalow,Aged 0 to 9 years,3 bedrooms,12630
2021,E09000026,Whole house or bungalow,Aged 0 to 9 years,4 or more bedrooms,13161
2021,E09000026,Whole house or bungalow,Aged 10 to 18 years,1 bedroom,84
2021,E09000026,Whole house or bungalow,Aged 10 to 18 years,2 bedrooms,1654
2021,E09000026,Whole house or bungalow,Aged 10 to 18 years,3 bedrooms,12167
2021,E09000026,Whole house or bungalow,Aged 10 to 18 years,4 or more bedrooms,14860
2021,E09000026,Whole house or bungalow: Detached,Aged 0 to 9 years,1 bedroom,55
2021,E09000026,Whole house or bungalow: Detached,Aged 0 to 9 years,2 bedrooms,353
2021,E09000026,Whole house or bungalow: Detached,Aged 0 to 9 years,3 bedrooms,1177
2021,E09000026,Whole house or bungalow: Detached,Aged 0 to 9 years,4 or more bedrooms,1876
2021,E09000026,Whole house or bungalow: Detached,Aged 10 to 18 years,1 bedroom,18
2021,E09000026,Whole house or bungalow: Detached,Aged 10 to 18 years,2 bedrooms,221
2021,E09000026,Whole house or bungalow: Detached,Aged 10 to 18 years,3 bedrooms,1174
2021,E09000026,Whole house or bungalow: Detached,Aged 10 to 18 years,4 or more bedrooms,2260
2021,E09000026,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,1 bedroom,103
2021,E09000026,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,2 bedrooms,854
2021,E09000026,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,3 bedrooms,4725
2021,E09000026,Whole house or bungalow: Semi-detached,Aged 0 to 9 years,4 or more bedrooms,5603
2021,E09000026,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,1 bedroom,40
2021,E09000026,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,2 bedrooms,557
2021,E09000026,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,3 bedrooms,4489
2021,E09000026,Whole house or bungalow: Semi-detached,Aged 10 to 18 years,4 or more bedrooms,6308
2021,E09000026,Whole house or bungalow: Terraced,Aged 0 to 9 years,1 bedroom,79
2021,E09000026,Whole house or bungalow: Terraced,Aged 0 to 9 years,2 bedrooms,1271
2021,E09000026,Whole house or bungalow: Terraced,Aged 0 to 9 years,3 bedrooms,6728
2021,E09000026,Whole house or bungalow: Terraced,Aged 0 to 9 years,4 or more bedrooms,5682
2021,E09000026,Whole house or bungalow: Terraced,Aged 10 to 18 years,1 bedroom,26
2021,E09000026,Whole house or bungalow: Terraced,Aged 10 to 18 years,2 bedrooms,876
2021,E09000026,Whole house or bungalow: Terraced,Aged 10 to 18 years,3 bedrooms,6504
2021,E09000026,Whole house or bungalow: Terraced,Aged 10 to 18 years,4 or more bedrooms,6292
2021,E09000026,"Flat, maisonette or apartment",Aged 0 to 9 years,1 bedroom,3092
2021,E09000026,"Flat, maisonette or apartment",Aged 0 to 9 years,2 bedrooms,9401
