date,geography_code,c_sex_name,c_age_name,c_cob_name,obs_value
2011,E09000017,Males,Age 0 to 15,Antarctica and Oceania (including Australasia),22
2011,E09000017,Males,Age 0 to 15,Other,0
2011,E09000017,Males,Age 16 to 24,Europe: United Kingdom: England,13742
2011,E09000017,Males,Age 16 to 24,Europe: United Kingdom: Northern Ireland,36
2011,E09000017,Males,Age 16 to 24,Europe: United Kingdom: Scotland,81
2011,E09000017,Males,Age 16 to 24,Europe: United Kingdom: Wales,59
2011,E09000017,Males,Age 16 to 24,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000017,Males,Age 16 to 24,Europe: United Kingdom: United Kingdom not otherwise specified,2
2011,E09000017,Males,Age 16 to 24,Europe: Ireland,52
2011,E09000017,Males,Age 16 to 24,Europe: Other Europe: EU countries: Member countries in March 2001,499
2011,E09000017,Males,Age 16 to 24,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,482
2011,E09000017,Males,Age 16 to 24,Europe: Other Europe: Rest of Europe,194
2011,E09000017,Males,Age 16 to 24,Africa: North Africa,56
2011,E09000017,Males,Age 16 to 24,Africa: Central and Western Africa,239
2011,E09000017,Males,Age 16 to 24,Africa: South and Eastern Africa,685
2011,E09000017,Males,Age 16 to 24,Africa: Africa not otherwise specified,7
2011,E09000017,Males,Age 16 to 24,Middle East and Asia: Middle East,288
2011,E09000017,Males,Age 16 to 24,Middle East and Asia: Eastern Asia,361
2011,E09000017,Males,Age 16 to 24,Middle East and Asia: Southern Asia,2065
2011,E09000017,Males,Age 16 to 24,Middle East and Asia: South-East Asia,189
2011,E09000017,Males,Age 16 to 24,Middle East and Asia: Central Asia,7
2011,E09000017,Males,Age 16 to 24,The Americas and the Caribbean: North America and the Caribbean,104
2011,E09000017,Males,Age 16 to 24,The Americas and the Caribbean: Central and South America,35
2011,E09000017,Males,Age 16 to 24,Antarctica and Oceania (including Australasia),36
2011,E09000017,Males,Age 16 to 24,Other,0
2011,E09000017,Males,Age 25 to 34,Europe: United Kingdom: England,11387
2011,E09000017,Males,Age 25 to 34,Europe: United Kingdom: Northern Ireland,52
2011,E09000017,Males,Age 25 to 34,Europe: United Kingdom: Scotland,138
2011,E09000017,Males,Age 25 to 34,Europe: United Kingdom: Wales,101
2011,E09000017,Males,Age 25 to 34,Europe: United Kingdom: Great Britain not otherwise specified,1
2011,E09000017,Males,Age 25 to 34,Europe: United Kingdom: United Kingdom not otherwise specified,1
2011,E09000017,Males,Age 25 to 34,Europe: Ireland,174
2011,E09000017,Males,Age 25 to 34,Europe: Other Europe: EU countries: Member countries in March 2001,433
2011,E09000017,Males,Age 25 to 34,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,1546
2011,E09000017,Males,Age 25 to 34,Europe: Other Europe: Rest of Europe,281
2011,E09000017,Males,Age 25 to 34,Africa: North Africa,108
2011,E09000017,Males,Age 25 to 34,Africa: Central and Western Africa,330
2011,E09000017,Males,Age 25 to 34,Africa: South and Eastern Africa,1006
2011,E09000017,Males,Age 25 to 34,Africa: Africa not otherwise specified,7
2011,E09000017,Males,Age 25 to 34,Middle East and Asia: Middle East,397
2011,E09000017,Males,Age 25 to 34,Middle East and Asia: Eastern Asia,178
2011,E09000017,Males,Age 25 to 34,Middle East and Asia: Southern Asia,4394
2011,E09000017,Males,Age 25 to 34,Middle East and Asia: South-East Asia,180
2011,E09000017,Males,Age 25 to 34,Middle East and Asia: Central Asia,6
2011,E09000017,Males,Age 25 to 34,The Americas and the Caribbean: North America and the Caribbean,158
2011,E09000017,Males,Age 25 to 34,The Americas and the Caribbean: Central and South America,72
2011,E09000017,Males,Age 25 to 34,Antarctica and Oceania (including Australasia),86
2011,E09000017,Males,Age 25 to 34,Other,0
2011,E09000017,Males,Age 35 to 49,Europe: United Kingdom: England,17034
2011,E09000017,Males,Age 35 to 49,Europe: United Kingdom: Northern Ireland,153
2011,E09000017,Males,Age 35 to 49,Europe: United Kingdom: Scotland,342
2011,E09000017,Males,Age 35 to 49,Europe: United Kingdom: Wales,180
2011,E09000017,Males,Age 35 to 49,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000017,Males,Age 35 to 49,Europe: United Kingdom: United Kingdom not otherwise specified,5
2011,E09000017,Males,Age 35 to 49,Europe: Ireland,348
2011,E09000017,Males,Age 35 to 49,Europe: Other Europe: EU countries: Member countries in March 2001,669
2011,E09000017,Males,Age 35 to 49,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,935
2011,E09000017,Males,Age 35 to 49,Europe: Other Europe: Rest of Europe,340
2011,E09000017,Males,Age 35 to 49,Africa: North Africa,302
2011,E09000017,Males,Age 35 to 49,Africa: Central and Western Africa,461
2011,E09000017,Males,Age 35 to 49,Africa: South and Eastern Africa,1869
2011,E09000017,Males,Age 35 to 49,Africa: Africa not otherwise specified,43
2011,E09000017,Males,Age 35 to 49,Middle East and Asia: Middle East,487
2011,E09000017,Males,Age 35 to 49,Middle East and Asia: Eastern Asia,242
2011,E09000017,Males,Age 35 to 49,Middle East and Asia: Southern Asia,4816
2011,E09000017,Males,Age 35 to 49,Middle East and Asia: South-East Asia,372
2011,E09000017,Males,Age 35 to 49,Middle East and Asia: Central Asia,4
2011,E09000017,Males,Age 35 to 49,The Americas and the Caribbean: North America and the Caribbean,362
2011,E09000017,Males,Age 35 to 49,The Americas and the Caribbean: Central and South America,142
2011,E09000017,Males,Age 35 to 49,Antarctica and Oceania (including Australasia),128
2011,E09000017,Males,Age 35 to 49,Other,0
2011,E09000017,Males,Age 50 to 64,Europe: United Kingdom: England,13555
2011,E09000017,Males,Age 50 to 64,Europe: United Kingdom: Northern Ireland,138
2011,E09000017,Males,Age 50 to 64,Europe: United Kingdom: Scotland,402
2011,E09000017,Males,Age 50 to 64,Europe: United Kingdom: Wales,202
2011,E09000017,Males,Age 50 to 64,Europe: United Kingdom: Great Britain not otherwise specified,2
2011,E09000017,Males,Age 50 to 64,Europe: United Kingdom: United Kingdom not otherwise specified,5
2011,E09000017,Males,Age 50 to 64,Europe: Ireland,523
2011,E09000017,Males,Age 50 to 64,Europe: Other Europe: EU countries: Member countries in March 2001,299
2011,E09000017,Males,Age 50 to 64,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,270
2011,E09000017,Males,Age 50 to 64,Europe: Other Europe: Rest of Europe,112
2011,E09000017,Males,Age 50 to 64,Africa: North Africa,161
2011,E09000017,Males,Age 50 to 64,Africa: Central and Western Africa,180
2011,E09000017,Males,Age 50 to 64,Africa: South and Eastern Africa,1616
2011,E09000017,Males,Age 50 to 64,Africa: Africa not otherwise specified,72
2011,E09000017,Males,Age 50 to 64,Middle East and Asia: Middle East,284
2011,E09000017,Males,Age 50 to 64,Middle East and Asia: Eastern Asia,164
2011,E09000017,Males,Age 50 to 64,Middle East and Asia: Southern Asia,2650
2011,E09000017,Males,Age 50 to 64,Middle East and Asia: South-East Asia,210
2011,E09000017,Males,Age 50 to 64,Middle East and Asia: Central Asia,0
2011,E09000017,Males,Age 50 to 64,The Americas and the Caribbean: North America and the Caribbean,374
2011,E09000017,Males,Age 50 to 64,The Americas and the Caribbean: Central and South America,49
2011,E09000017,Males,Age 50 to 64,Antarctica and Oceania (including Australasia),89
2011,E09000017,Males,Age 50 to 64,Other,0
2011,E09000017,Males,Age 65 to 74,Europe: United Kingdom: England,5707
2011,E09000017,Males,Age 65 to 74,Europe: United Kingdom: Northern Ireland,79
2011,E09000017,Males,Age 65 to 74,Europe: United Kingdom: Scotland,201
2011,E09000017,Males,Age 65 to 74,Europe: United Kingdom: Wales,139
2011,E09000017,Males,Age 65 to 74,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000017,Males,Age 65 to 74,Europe: United Kingdom: United Kingdom not otherwise specified,3
2011,E09000017,Males,Age 65 to 74,Europe: Ireland,473
2011,E09000017,Males,Age 65 to 74,Europe: Other Europe: EU countries: Member countries in March 2001,140
2011,E09000017,Males,Age 65 to 74,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,76
2011,E09000017,Males,Age 65 to 74,Europe: Other Europe: Rest of Europe,26
2011,E09000017,Males,Age 65 to 74,Africa: North Africa,30
2011,E09000017,Males,Age 65 to 74,Africa: Central and Western Africa,25
2011,E09000017,Males,Age 65 to 74,Africa: South and Eastern Africa,387
2011,E09000017,Males,Age 65 to 74,Africa: Africa not otherwise specified,12
2011,E09000017,Males,Age 65 to 74,Middle East and Asia: Middle East,79
2011,E09000017,Males,Age 65 to 74,Middle East and Asia: Eastern Asia,28
2011,E09000017,Males,Age 65 to 74,Middle East and Asia: Southern Asia,987
2011,E09000017,Males,Age 65 to 74,Middle East and Asia: South-East Asia,80
2011,E09000017,Males,Age 65 to 74,Middle East and Asia: Central Asia,0
2011,E09000017,Males,Age 65 to 74,The Americas and the Caribbean: North America and the Caribbean,133
2011,E09000017,Males,Age 65 to 74,The Americas and the Caribbean: Central and South America,23
2011,E09000017,Males,Age 65 to 74,Antarctica and Oceania (including Australasia),24
2011,E09000017,Males,Age 65 to 74,Other,0
2011,E09000017,Males,Age 75 to 84,Europe: United Kingdom: England,3923
2011,E09000017,Males,Age 75 to 84,Europe: United Kingdom: Northern Ireland,38
2011,E09000017,Males,Age 75 to 84,Europe: United Kingdom: Scotland,91
2011,E09000017,Males,Age 75 to 84,Europe: United Kingdom: Wales,122
2011,E09000017,Males,Age 75 to 84,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000017,Males,Age 75 to 84,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000017,Males,Age 75 to 84,Europe: Ireland,239
2011,E09000017,Males,Age 75 to 84,Europe: Other Europe: EU countries: Member countries in March 2001,66
2011,E09000017,Males,Age 75 to 84,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,54
2011,E09000017,Males,Age 75 to 84,Europe: Other Europe: Rest of Europe,15
2011,E09000017,Males,Age 75 to 84,Africa: North Africa,15
2011,E09000017,Males,Age 75 to 84,Africa: Central and Western Africa,12
2011,E09000017,Males,Age 75 to 84,Africa: South and Eastern Africa,135
2011,E09000017,Males,Age 75 to 84,Africa: Africa not otherwise specified,1
2011,E09000017,Males,Age 75 to 84,Middle East and Asia: Middle East,33
2011,E09000017,Males,Age 75 to 84,Middle East and Asia: Eastern Asia,17
2011,E09000017,Males,Age 75 to 84,Middle East and Asia: Southern Asia,525
2011,E09000017,Males,Age 75 to 84,Middle East and Asia: South-East Asia,43
2011,E09000017,Males,Age 75 to 84,Middle East and Asia: Central Asia,0
2011,E09000017,Males,Age 75 to 84,The Americas and the Caribbean: North America and the Caribbean,87
2011,E09000017,Males,Age 75 to 84,The Americas and the Caribbean: Central and South America,7
2011,E09000017,Males,Age 75 to 84,Antarctica and Oceania (including Australasia),19
2011,E09000017,Males,Age 75 to 84,Other,0
2011,E09000017,Males,Age 85 and over,Europe: United Kingdom: England,1307
2011,E09000017,Males,Age 85 and over,Europe: United Kingdom: Northern Ireland,9
2011,E09000017,Males,Age 85 and over,Europe: United Kingdom: Scotland,21
2011,E09000017,Males,Age 85 and over,Europe: United Kingdom: Wales,51
2011,E09000017,Males,Age 85 and over,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000017,Males,Age 85 and over,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000017,Males,Age 85 and over,Europe: Ireland,44
2011,E09000017,Males,Age 85 and over,Europe: Other Europe: EU countries: Member countries in March 2001,27
2011,E09000017,Males,Age 85 and over,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,30
2011,E09000017,Males,Age 85 and over,Europe: Other Europe: Rest of Europe,3
2011,E09000017,Males,Age 85 and over,Africa: North Africa,7
2011,E09000017,Males,Age 85 and over,Africa: Central and Western Africa,3
2011,E09000017,Males,Age 85 and over,Africa: South and Eastern Africa,10
2011,E09000017,Males,Age 85 and over,Africa: Africa not otherwise specified,1
2011,E09000017,Males,Age 85 and over,Middle East and Asia: Middle East,8
2011,E09000017,Males,Age 85 and over,Middle East and Asia: Eastern Asia,4
2011,E09000017,Males,Age 85 and over,Middle East and Asia: Southern Asia,98
2011,E09000017,Males,Age 85 and over,Middle East and Asia: South-East Asia,3
2011,E09000017,Males,Age 85 and over,Middle East and Asia: Central Asia,0
2011,E09000017,Males,Age 85 and over,The Americas and the Caribbean: North America and the Caribbean,18
2011,E09000017,Males,Age 85 and over,The Americas and the Caribbean: Central and South America,5
2011,E09000017,Males,Age 85 and over,Antarctica and Oceania (including Australasia),3
2011,E09000017,Males,Age 85 and over,Other,0
2011,E09000017,Females,Age 0 to 15,Europe: United Kingdom: England,24651
2011,E09000017,Females,Age 0 to 15,Europe: United Kingdom: Northern Ireland,20
2011,E09000017,Females,Age 0 to 15,Europe: United Kingdom: Scotland,62
2011,E09000017,Females,Age 0 to 15,Europe: United Kingdom: Wales,39
2011,E09000017,Females,Age 0 to 15,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000017,Females,Age 0 to 15,Europe: United Kingdom: United Kingdom not otherwise specified,22
2011,E09000017,Females,Age 0 to 15,Europe: Ireland,37
2011,E09000017,Females,Age 0 to 15,Europe: Other Europe: EU countries: Member countries in March 2001,655
2011,E09000017,Females,Age 0 to 15,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,311
2011,E09000017,Females,Age 0 to 15,Europe: Other Europe: Rest of Europe,114
2011,E09000017,Females,Age 0 to 15,Africa: North Africa,25
2011,E09000017,Females,Age 0 to 15,Africa: Central and Western Africa,83
2011,E09000017,Females,Age 0 to 15,Africa: South and Eastern Africa,369
2011,E09000017,Females,Age 0 to 15,Africa: Africa not otherwise specified,0
2011,E09000017,Females,Age 0 to 15,Middle East and Asia: Middle East,134
2011,E09000017,Females,Age 0 to 15,Middle East and Asia: Eastern Asia,55
2011,E09000017,Females,Age 0 to 15,Middle East and Asia: Southern Asia,780
2011,E09000017,Females,Age 0 to 15,Middle East and Asia: South-East Asia,104
2011,E09000017,Females,Age 0 to 15,Middle East and Asia: Central Asia,3
2011,E09000017,Females,Age 0 to 15,The Americas and the Caribbean: North America and the Caribbean,150
2011,E09000017,Females,Age 0 to 15,The Americas and the Caribbean: Central and South America,37
2011,E09000017,Females,Age 0 to 15,Antarctica and Oceania (including Australasia),23
2011,E09000017,Females,Age 0 to 15,Other,0
2011,E09000017,Females,Age 16 to 24,Europe: United Kingdom: England,13325
2011,E09000017,Females,Age 16 to 24,Europe: United Kingdom: Northern Ireland,19
2011,E09000017,Females,Age 16 to 24,Europe: United Kingdom: Scotland,69
2011,E09000017,Females,Age 16 to 24,Europe: United Kingdom: Wales,78
2011,E09000017,Females,Age 16 to 24,Europe: United Kingdom: Great Britain not otherwise specified,1
2011,E09000017,Females,Age 16 to 24,Europe: United Kingdom: United Kingdom not otherwise specified,1
2011,E09000017,Females,Age 16 to 24,Europe: Ireland,68
2011,E09000017,Females,Age 16 to 24,Europe: Other Europe: EU countries: Member countries in March 2001,543
2011,E09000017,Females,Age 16 to 24,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,586
2011,E09000017,Females,Age 16 to 24,Europe: Other Europe: Rest of Europe,155
2011,E09000017,Females,Age 16 to 24,Africa: North Africa,56
2011,E09000017,Females,Age 16 to 24,Africa: Central and Western Africa,276
2011,E09000017,Females,Age 16 to 24,Africa: South and Eastern Africa,723
2011,E09000017,Females,Age 16 to 24,Africa: Africa not otherwise specified,4
2011,E09000017,Females,Age 16 to 24,Middle East and Asia: Middle East,228
2011,E09000017,Females,Age 16 to 24,Middle East and Asia: Eastern Asia,362
2011,E09000017,Females,Age 16 to 24,Middle East and Asia: Southern Asia,1489
2011,E09000017,Females,Age 16 to 24,Middle East and Asia: South-East Asia,177
2011,E09000017,Females,Age 16 to 24,Middle East and Asia: Central Asia,3
2011,E09000017,Females,Age 16 to 24,The Americas and the Caribbean: North America and the Caribbean,125
2011,E09000017,Females,Age 16 to 24,The Americas and the Caribbean: Central and South America,43
2011,E09000017,Females,Age 16 to 24,Antarctica and Oceania (including Australasia),20
2011,E09000017,Females,Age 16 to 24,Other,0
2011,E09000017,Females,Age 25 to 34,Europe: United Kingdom: England,11109
2011,E09000017,Females,Age 25 to 34,Europe: United Kingdom: Northern Ireland,34
2011,E09000017,Females,Age 25 to 34,Europe: United Kingdom: Scotland,130
2011,E09000017,Females,Age 25 to 34,Europe: United Kingdom: Wales,97
2011,E09000017,Females,Age 25 to 34,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000017,Females,Age 25 to 34,Europe: United Kingdom: United Kingdom not otherwise specified,3
2011,E09000017,Females,Age 25 to 34,Europe: Ireland,205
2011,E09000017,Females,Age 25 to 34,Europe: Other Europe: EU countries: Member countries in March 2001,550
2011,E09000017,Females,Age 25 to 34,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,1920
2011,E09000017,Females,Age 25 to 34,Europe: Other Europe: Rest of Europe,317
2011,E09000017,Females,Age 25 to 34,Africa: North Africa,107
2011,E09000017,Females,Age 25 to 34,Africa: Central and Western Africa,350
2011,E09000017,Females,Age 25 to 34,Africa: South and Eastern Africa,1308
2011,E09000017,Females,Age 25 to 34,Africa: Africa not otherwise specified,8
2011,E09000017,Females,Age 25 to 34,Middle East and Asia: Middle East,317
2011,E09000017,Females,Age 25 to 34,Middle East and Asia: Eastern Asia,269
2011,E09000017,Females,Age 25 to 34,Middle East and Asia: Southern Asia,3794
2011,E09000017,Females,Age 25 to 34,Middle East and Asia: South-East Asia,333
2011,E09000017,Females,Age 25 to 34,Middle East and Asia: Central Asia,6
2011,E09000017,Females,Age 25 to 34,The Americas and the Caribbean: North America and the Caribbean,243
2011,E09000017,Females,Age 25 to 34,The Americas and the Caribbean: Central and South America,138
2011,E09000017,Females,Age 25 to 34,Antarctica and Oceania (including Australasia),111
2011,E09000017,Females,Age 25 to 34,Other,0
2011,E09000017,Females,Age 35 to 49,Europe: United Kingdom: England,17812
2011,E09000017,Females,Age 35 to 49,Europe: United Kingdom: Northern Ireland,115
2011,E09000017,Females,Age 35 to 49,Europe: United Kingdom: Scotland,290
2011,E09000017,Females,Age 35 to 49,Europe: United Kingdom: Wales,192
2011,E09000017,Females,Age 35 to 49,Europe: United Kingdom: Great Britain not otherwise specified,1
2011,E09000017,Females,Age 35 to 49,Europe: United Kingdom: United Kingdom not otherwise specified,3
2011,E09000017,Females,Age 35 to 49,Europe: Ireland,420
2011,E09000017,Females,Age 35 to 49,Europe: Other Europe: EU countries: Member countries in March 2001,781
2011,E09000017,Females,Age 35 to 49,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,853
2011,E09000017,Females,Age 35 to 49,Europe: Other Europe: Rest of Europe,333
2011,E09000017,Females,Age 35 to 49,Africa: North Africa,159
2011,E09000017,Females,Age 35 to 49,Africa: Central and Western Africa,430
2011,E09000017,Females,Age 35 to 49,Africa: South and Eastern Africa,2279
2011,E09000017,Females,Age 35 to 49,Africa: Africa not otherwise specified,66
2011,E09000017,Females,Age 35 to 49,Middle East and Asia: Middle East,387
2011,E09000017,Females,Age 35 to 49,Middle East and Asia: Eastern Asia,345
2011,E09000017,Females,Age 35 to 49,Middle East and Asia: Southern Asia,3994
2011,E09000017,Females,Age 35 to 49,Middle East and Asia: South-East Asia,601
2011,E09000017,Females,Age 35 to 49,Middle East and Asia: Central Asia,12
2011,E09000017,Females,Age 35 to 49,The Americas and the Caribbean: North America and the Caribbean,377
2011,E09000017,Females,Age 35 to 49,The Americas and the Caribbean: Central and South America,219
2011,E09000017,Females,Age 35 to 49,Antarctica and Oceania (including Australasia),129
2011,E09000017,Females,Age 35 to 49,Other,0
2011,E09000017,Females,Age 50 to 64,Europe: United Kingdom: England,13313
2011,E09000017,Females,Age 50 to 64,Europe: United Kingdom: Northern Ireland,142
2011,E09000017,Females,Age 50 to 64,Europe: United Kingdom: Scotland,354
2011,E09000017,Females,Age 50 to 64,Europe: United Kingdom: Wales,224
2011,E09000017,Females,Age 50 to 64,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000017,Females,Age 50 to 64,Europe: United Kingdom: United Kingdom not otherwise specified,2
2011,E09000017,Females,Age 50 to 64,Europe: Ireland,591
2011,E09000017,Females,Age 50 to 64,Europe: Other Europe: EU countries: Member countries in March 2001,363
2011,E09000017,Females,Age 50 to 64,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,361
2011,E09000017,Females,Age 50 to 64,Europe: Other Europe: Rest of Europe,142
2011,E09000017,Females,Age 50 to 64,Africa: North Africa,85
2011,E09000017,Females,Age 50 to 64,Africa: Central and Western Africa,152
2011,E09000017,Females,Age 50 to 64,Africa: South and Eastern Africa,1607
2011,E09000017,Females,Age 50 to 64,Africa: Africa not otherwise specified,85
2011,E09000017,Females,Age 50 to 64,Middle East and Asia: Middle East,215
2011,E09000017,Females,Age 50 to 64,Middle East and Asia: Eastern Asia,213
2011,E09000017,Females,Age 50 to 64,Middle East and Asia: Southern Asia,2557
2011,E09000017,Females,Age 50 to 64,Middle East and Asia: South-East Asia,445
2011,E09000017,Females,Age 50 to 64,Middle East and Asia: Central Asia,1
2011,E09000017,Females,Age 50 to 64,The Americas and the Caribbean: North America and the Caribbean,479
2011,E09000017,Females,Age 50 to 64,The Americas and the Caribbean: Central and South America,114
2011,E09000017,Females,Age 50 to 64,Antarctica and Oceania (including Australasia),74
2011,E09000017,Females,Age 50 to 64,Other,2
2011,E09000017,Females,Age 65 to 74,Europe: United Kingdom: England,6123
2011,E09000017,Females,Age 65 to 74,Europe: United Kingdom: Northern Ireland,73
2011,E09000017,Females,Age 65 to 74,Europe: United Kingdom: Scotland,161
2011,E09000017,Females,Age 65 to 74,Europe: United Kingdom: Wales,134
2011,E09000017,Females,Age 65 to 74,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000017,Females,Age 65 to 74,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000017,Females,Age 65 to 74,Europe: Ireland,572
2011,E09000017,Females,Age 65 to 74,Europe: Other Europe: EU countries: Member countries in March 2001,221
2011,E09000017,Females,Age 65 to 74,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,85
2011,E09000017,Females,Age 65 to 74,Europe: Other Europe: Rest of Europe,51
2011,E09000017,Females,Age 65 to 74,Africa: North Africa,14
2011,E09000017,Females,Age 65 to 74,Africa: Central and Western Africa,38
2011,E09000017,Females,Age 65 to 74,Africa: South and Eastern Africa,444
2011,E09000017,Females,Age 65 to 74,Africa: Africa not otherwise specified,11
2011,E09000017,Females,Age 65 to 74,Middle East and Asia: Middle East,53
2011,E09000017,Females,Age 65 to 74,Middle East and Asia: Eastern Asia,36
2011,E09000017,Females,Age 65 to 74,Middle East and Asia: Southern Asia,1072
2011,E09000017,Females,Age 65 to 74,Middle East and Asia: South-East Asia,100
2011,E09000017,Females,Age 65 to 74,Middle East and Asia: Central Asia,0
2011,E09000017,Females,Age 65 to 74,The Americas and the Caribbean: North America and the Caribbean,165
2011,E09000017,Females,Age 65 to 74,The Americas and the Caribbean: Central and South America,34
2011,E09000017,Females,Age 65 to 74,Antarctica and Oceania (including Australasia),22
2011,E09000017,Females,Age 65 to 74,Other,0
2011,E09000017,Females,Age 75 to 84,Europe: United Kingdom: England,4967
2011,E09000017,Females,Age 75 to 84,Europe: United Kingdom: Northern Ireland,44
2011,E09000017,Females,Age 75 to 84,Europe: United Kingdom: Scotland,118
2011,E09000017,Females,Age 75 to 84,Europe: United Kingdom: Wales,148
2011,E09000017,Females,Age 75 to 84,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000017,Females,Age 75 to 84,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000017,Females,Age 75 to 84,Europe: Ireland,418
2011,E09000017,Females,Age 75 to 84,Europe: Other Europe: EU countries: Member countries in March 2001,214
2011,E09000017,Females,Age 75 to 84,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,52
2011,E09000017,Females,Age 75 to 84,Europe: Other Europe: Rest of Europe,27
2011,E09000017,Females,Age 75 to 84,Africa: North Africa,14
2011,E09000017,Females,Age 75 to 84,Africa: Central and Western Africa,9
2011,E09000017,Females,Age 75 to 84,Africa: South and Eastern Africa,173
2011,E09000017,Females,Age 75 to 84,Africa: Africa not otherwise specified,4
2011,E09000017,Females,Age 75 to 84,Middle East and Asia: Middle East,20
2011,E09000017,Females,Age 75 to 84,Middle East and Asia: Eastern Asia,26
2011,E09000017,Females,Age 75 to 84,Middle East and Asia: Southern Asia,600
2011,E09000017,Females,Age 75 to 84,Middle East and Asia: South-East Asia,30
2011,E09000017,Females,Age 75 to 84,Middle East and Asia: Central Asia,0
2011,E09000017,Females,Age 75 to 84,The Americas and the Caribbean: North America and the Caribbean,95
2011,E09000017,Females,Age 75 to 84,The Americas and the Caribbean: Central and South America,13
2011,E09000017,Females,Age 75 to 84,Antarctica and Oceania (including Australasia),11
2011,E09000017,Females,Age 75 to 84,Other,0
2011,E09000017,Females,Age 85 and over,Europe: United Kingdom: England,2402
2011,E09000017,Females,Age 85 and over,Europe: United Kingdom: Northern Ireland,19
2011,E09000017,Females,Age 85 and over,Europe: United Kingdom: Scotland,65
2011,E09000017,Females,Age 85 and over,Europe: United Kingdom: Wales,106
2011,E09000017,Females,Age 85 and over,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000017,Females,Age 85 and over,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000017,Females,Age 85 and over,Europe: Ireland,139
2011,E09000017,Females,Age 85 and over,Europe: Other Europe: EU countries: Member countries in March 2001,88
2011,E09000017,Females,Age 85 and over,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,24
2011,E09000017,Females,Age 85 and over,Europe: Other Europe: Rest of Europe,11
2011,E09000017,Females,Age 85 and over,Africa: North Africa,5
2011,E09000017,Females,Age 85 and over,Africa: Central and Western Africa,1
2011,E09000017,Females,Age 85 and over,Africa: South and Eastern Africa,19
2011,E09000017,Females,Age 85 and over,Africa: Africa not otherwise specified,0
2011,E09000017,Females,Age 85 and over,Middle East and Asia: Middle East,5
2011,E09000017,Females,Age 85 and over,Middle East and Asia: Eastern Asia,6
2011,E09000017,Females,Age 85 and over,Middle East and Asia: Southern Asia,107
2011,E09000017,Females,Age 85 and over,Middle East and Asia: South-East Asia,8
2011,E09000017,Females,Age 85 and over,Middle East and Asia: Central Asia,0
2011,E09000017,Females,Age 85 and over,The Americas and the Caribbean: North America and the Caribbean,30
2011,E09000017,Females,Age 85 and over,The Americas and the Caribbean: Central and South America,2
2011,E09000017,Females,Age 85 and over,Antarctica and Oceania (including Australasia),3
2011,E09000017,Females,Age 85 and over,Other,0
2011,E09000018,Males,Age 0 to 15,Europe: United Kingdom: England,22171
2011,E09000018,Males,Age 0 to 15,Europe: United Kingdom: Northern Ireland,8
2011,E09000018,Males,Age 0 to 15,Europe: United Kingdom: Scotland,33
2011,E09000018,Males,Age 0 to 15,Europe: United Kingdom: Wales,32
2011,E09000018,Males,Age 0 to 15,Europe: United Kingdom: Great Britain not otherwise specified,3
2011,E09000018,Males,Age 0 to 15,Europe: United Kingdom: United Kingdom not otherwise specified,35
2011,E09000018,Males,Age 0 to 15,Europe: Ireland,28
2011,E09000018,Males,Age 0 to 15,Europe: Other Europe: EU countries: Member countries in March 2001,517
2011,E09000018,Males,Age 0 to 15,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,669
2011,E09000018,Males,Age 0 to 15,Europe: Other Europe: Rest of Europe,124
2011,E09000018,Males,Age 0 to 15,Africa: North Africa,44
2011,E09000018,Males,Age 0 to 15,Africa: Central and Western Africa,82
2011,E09000018,Males,Age 0 to 15,Africa: South and Eastern Africa,345
2011,E09000018,Males,Age 0 to 15,Africa: Africa not otherwise specified,2
